Source,Target,Weight,TipoRelacion
1377,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1377,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1377,GRUPO FA & PA S.A.C.,25987.5,Depto+Modalidad
1378,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1379,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1379,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1379,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1379,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1379,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
1380,DESARROLLO INMOBILIARIO MARVERDE S.A.C,25987.5,Depto+Modalidad
1380,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1380,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
1380,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
1380,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1381,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1382,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
1382,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1382,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
1382,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
1382,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
1383,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1383,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1383,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1383,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1383,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1384,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1385,AEC CONTRATISTAS GENERALES E.I.R.LTDA,25987.5,Depto+Modalidad
1385,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
1386,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1386,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
1386,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1386,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
1386,LOLI SALAZAR KAROL ESTHER,25068.75,Depto+Modalidad
1387,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
1387,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1387,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
1387,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
1387,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
1388,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1388,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1388,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1388,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1388,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
1389,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1390,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1391,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
1391,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1391,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
1391,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
1391,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
1392,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
1392,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1392,CONSTRUCTORA & INMOBILIARIA TORRES DE CRISTAL S.A.C. - CONSIN TORRES DE CRISTAL S.A.C.,25856.25,Depto+Modalidad
1392,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
1392,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
1393,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1394,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1395,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1396,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1397,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1398,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1398,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1398,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1398,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1398,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1399,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1399,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1399,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1399,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1399,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
1400,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1401,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1402,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1403,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1404,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1405,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1406,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1407,RGD CONSTRUCCIONES S.A.,40593.33,Depto+Modalidad
1408,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1409,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1409,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1409,CONSTRUCTORA & INMOBILIARIA TORRES DE CRISTAL S.A.C. - CONSIN TORRES DE CRISTAL S.A.C.,25856.25,Depto+Modalidad
1409,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
1409,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
1410,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1411,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
1411,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1411,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1411,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1411,CORPORACION GF S.A.C.,25987.5,Depto+Modalidad
1412,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1412,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1412,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1412,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1412,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1413,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1413,AEC CONTRATISTAS GENERALES E.I.R.LTDA,25987.5,Depto+Modalidad
1413,MURANO INVESTMENT S.A.C.,26816.666666666668,Depto+Modalidad
1414,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1414,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1414,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1414,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1414,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1415,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1416,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1417,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1418,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1418,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1418,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1418,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1418,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1419,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1420,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
1420,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
1420,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
1420,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
1420,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
1421,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
1421,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
1421,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
1421,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
1421,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
1422,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1423,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1424,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1424,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1424,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1424,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1424,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
1425,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1426,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
1426,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1426,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
1426,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
1426,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
1427,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1428,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1429,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1430,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1431,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1431,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1431,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1431,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1431,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1432,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1433,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1434,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
1434,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1434,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
1434,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
1434,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
1435,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1435,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1435,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1435,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1435,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1436,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1437,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1437,INFINITY CORPORATION CONSTRUCTORA E INMOBILIARIA S.A.C.,24517.5,Depto+Modalidad
1437,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1438,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1438,INFINITY CORPORATION CONSTRUCTORA E INMOBILIARIA S.A.C.,24517.5,Depto+Modalidad
1438,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1439,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1439,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1439,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1439,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1439,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1440,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1441,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1441,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1442,RGD CONSTRUCCIONES S.A.,40593.33,Depto+Modalidad
1443,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1444,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1445,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1445,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1445,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1445,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1445,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1446,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1447,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1447,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1447,MURANO INVESTMENT S.A.C.,26816.666666666668,Depto+Modalidad
1448,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1449,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1450,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
1450,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1450,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1450,GRUPO FA & PA S.A.C.,25987.5,Depto+Modalidad
1451,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1452,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1453,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1454,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
1454,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1454,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1454,GRUPO FA & PA S.A.C.,25987.5,Depto+Modalidad
1455,MEGA INDUSTRIES S.A.C.,23137.5,Depto+Modalidad
1455,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1455,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1456,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
1456,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1456,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1456,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1456,CORPORACION GF S.A.C.,25987.5,Depto+Modalidad
1457,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1458,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1459,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1459,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1459,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1459,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1459,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1460,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1461,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1461,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
1461,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
1461,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
1461,LOLI SALAZAR KAROL ESTHER,25068.75,Depto+Modalidad
1462,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1463,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1463,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1463,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1463,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1463,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1464,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1464,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1464,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1464,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1464,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
1465,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1465,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1465,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1465,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1465,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1466,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
1466,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
1466,INMOBILIARIA CONDOMINIOS DE CHICLAYO S.A.C.,25987.5,Depto+Modalidad
1466,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,26435.25,Depto+Modalidad
1466,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
1467,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1468,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1469,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1469,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1469,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1469,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1469,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1470,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1470,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1470,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1470,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1470,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
1471,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1472,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1473,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1473,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
1473,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
1473,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
1473,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1474,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1474,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1474,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1474,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1474,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1475,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1476,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1476,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
1476,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1476,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
1476,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
1477,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
1477,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
1477,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
1477,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
1477,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
1478,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
1478,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1478,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
1478,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
1478,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
1479,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1480,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
1481,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
